source_id,target_id
0370503,0110102
0370503,0370602
0370501,0370501
0370501,1470502
0370501,0370503
0370501,0370602
0370501,0370101
1090503,1090501
1090503,1090503
1090503,1770101
1090503,1090601
1070820,1070621
1070820,1070620
1070820,1070808
1070820,1070820
1070820,1070814
1070819,1070618
1070819,1070818
1070819,1070817
1070819,1070810
1070819,1070615
1070819,1070819
1070818,1070618
1070818,1070818
1070818,1070624
1070818,1070621
1070818,1070810
1070818,1070819
1070817,1070419
1070817,1070817
1070817,1070810
1070817,1070808
1070817,1070312
1070817,1070615
1070817,1070616
1070817,1070819
1070821,1070815
1070821,1070813
1070821,1070821
1070821,1070407
1070814,1070419
1070814,1070620
1070814,1070808
1070814,1070820
1070814,1070814
1070814,1070408
1070814,1070813
1070814,1070407
1070813,1070620
1070813,1070218
1070813,1070814
1070813,1070408
1070813,1070815
1070813,1070813
1070813,1070821
1070813,1070407
1070810,1070818
1070810,1070621
1070810,1070817
1070810,1070810
1070810,1070808
1070810,1070819
1070808,1070419
1070808,1070621
1070808,1070817
1070808,1070810
1070808,1070620
1070808,1070808
1070808,1070820
1070808,1070814
1070710,1070624
1070710,1070707
1070710,1070710
1070710,1070617
1070710,1070705
1070710,1070702
1070710,1070701
1070709,1070702
1070709,1070703
1070709,1070708
1070709,1070709
1070709,1070215
1070709,1070214
1070709,1070210
1070708,1070703
1070708,1070708
1070708,0590329
1070708,1070709
1070708,1070217
1070708,1070216
1070708,1070215
1070708,1070214
1070707,1070624
1070707,1070707
1070707,1070710
1070707,1070702
1070707,1070622
1070707,1070619
1070705,1070710
1070705,1070617
1070705,1070705
1070705,1070702
1070705,1070701
1070705,0590320
1070705,0590321
1070703,1070702
1070703,1070701
1070703,1070703
1070703,1070708
1070703,0590329
1070703,0590321
1070703,1070709
1070702,1070707
1070702,1070710
1070702,1070705
1070702,1070702
1070702,1070701
1070702,1070703
1070702,1070709
1070702,1070619
1070702,1070210
1070701,1070710
1070701,1070705
1070701,1070702
1070701,1070701
1070701,1070703
1070701,0590321
1070623,1070622
1070623,1070620
1070623,1070623
1070623,1070219
1070623,1070218
1070622,1070624
1070622,1070707
1070622,1070622
1070622,1070621
1070622,1070619
1070622,1070620
1070622,1070623
1070622,1070219
1070621,1070818
1070621,1070624
1070621,1070622
1070621,1070621
1070621,1070810
1070621,1070620
1070621,1070808
1070621,1070820
1070620,1070622
1070620,1070621
1070620,1070620
1070620,1070623
1070620,1070808
1070620,1070820
1070620,1070218
1070620,1070814
1070620,1070813
1070815,1070218
1070815,1070815
1070815,1070813
1070815,1070821
1070619,1070707
1070619,1070702
1070619,1070622
1070619,1070619
1070619,1070219
1070619,1070213
1070619,1070210
1070624,1070618
1070624,1070818
1070624,1070117
1070624,1070624
1070624,1070114
1070624,1070707
1070624,1070710
1070624,1070617
1070624,1070622
1070624,1070621
1070407,1070814
1070407,1070408
1070407,1070813
1070407,1070509
1070407,1070821
1070407,1070407
1070407,1070414
1070407,1070508
1070617,1070624
1070617,1070114
1070617,1070710
1070617,1070617
1070617,1070705
1070617,0590332
1070617,0590320
1070617,0590325
1070618,1070618
1070618,1070818
1070618,1070117
1070618,1070624
1070618,1070615
1070618,1070118
1070618,1070616
1070618,1070819
1070616,1070618
1070616,1070817
1070616,1070312
1070616,1070615
1070616,1070118
1070616,1070616
1070615,1070618
1070615,1070817
1070615,1070615
1070615,1070616
1070615,1070819
1070510,1070419
1070510,1070409
1070510,1070408
1070510,1070510
1070510,1070507
1070509,1070408
1070509,1070505
1070509,1070509
1070509,1070407
1070509,1070506
1070509,1070414
1070509,1070502
1070509,1070508
1070508,1070509
1070508,1070407
1070508,1070414
1070508,1070502
1070508,1070504
1070508,1070508
1070508,1070413
1070507,1070409
1070507,1070408
1070507,1070510
1070507,1070507
1070507,1070506
1070507,1070503
1070506,1070408
1070506,1070505
1070506,1070509
1070506,1070507
1070506,1070506
1070506,1070503
1070506,1070501
1070506,1070502
1070506,1070504
1070505,1070408
1070505,1070505
1070505,1070509
1070505,1070506
1070505,1070502
1070504,1070506
1070504,1070501
1070504,1070502
1070504,1070504
1070504,1070508
1070504,1070413
1070503,1070409
1070503,1070408
1070503,1070507
1070503,1070506
1070503,1070503
1070503,1070501
1070502,1070505
1070502,1070509
1070502,1070506
1070502,1070502
1070502,1070504
1070502,1070508
1070501,1070409
1070501,1070506
1070501,1070503
1070501,1070501
1070501,1070504
1070501,1070413
1070419,1070419
1070419,1070409
1070419,1070817
1070419,1070808
1070419,1070814
1070419,1070408
1070419,1070510
1070419,1070309
1070419,1070312
1070417,1070303
1070417,1070401
1070417,1070417
1070416,1070409
1070416,1070315
1070416,1070301
1070416,1070416
1070416,1070310
1070416,1070402
1070416,1070303
1070414,1070509
1070414,1070407
1070414,1070414
1070414,1070508
1070413,1070409
1070413,1070501
1070413,1070504
1070413,1070508
1070413,1070413
1070413,1070403
1070411,1070402
1070411,1070303
1070411,1070411
1070411,1070401
1070409,1070419
1070409,1070409
1070409,1070315
1070409,1070408
1070409,1070510
1070409,1070507
1070409,1070416
1070409,1070503
1070409,1070501
1070409,1070413
1070409,1070402
1070409,1070403
1070409,1070309
1070409,1070312
1070408,1070419
1070408,1070409
1070408,1070814
1070408,1070408
1070408,1070813
1070408,1070505
1070408,1070509
1070408,1070510
1070408,1070407
1070408,1070507
1070408,1070506
1070408,1070503
1070403,1070409
1070403,1070413
1070403,1070402
1070403,1070403
1070402,1070409
1070402,1070416
1070402,1070402
1070402,1070403
1070402,1070303
1070402,1070411
1070402,1070401
1070401,1070402
1070401,1070303
1070401,1070411
1070401,1070401
1070401,1070417
1070316,1070316
1070316,1070312
1070316,1070313
1070316,1070314
1070316,1070118
1070315,1070409
1070315,1070315
1070315,1070305
1070315,1070301
1070315,1070416
1070315,1070307
1070315,1070309
1070314,1070117
1070314,1070316
1070314,1070313
1070314,1070314
1070314,1070118
1070313,1070117
1070313,1070114
1070313,1070309
1070313,1530401
1070313,1070108
1070313,1070119
1070313,1070316
1070313,1070312
1070313,1070313
1070313,1070112
1070313,1070314
1070313,1070120
1070313,1530402
1070312,1070419
1070312,1070409
1070312,1070817
1070312,1070309
1070312,1070316
1070312,1070312
1070312,1070313
1070312,1070118
1070312,1070616
1070311,1070305
1070311,1070302
1070311,1070301
1070311,1070311
1070311,1070310
1070311,1070303
1070311,0430502
1070310,1070301
1070310,1070311
1070310,1070416
1070310,1070310
1070310,1070303
1070309,1070419
1070309,1070409
1070309,1070315
1070309,1070307
1070309,0610501
1070309,1070309
1070309,1530401
1070309,1070312
1070309,1070313
1070308,1070305
1070308,1070302
1070308,1070307
1070308,0610501
1070308,0610402
1070308,0430301
1070308,0430302
1070308,1070308
1070307,1070315
1070307,1070305
1070307,1070307
1070307,0610501
1070307,1070309
1070307,1070308
1070305,1070315
1070305,1070305
1070305,1070302
1070305,1070301
1070305,1070311
1070305,1070307
1070305,1070308
1070303,1070311
1070303,1070416
1070303,1070310
1070303,1070402
1070303,1070303
1070303,1070411
1070303,1070401
1070303,1070417
1070302,1070305
1070302,1070302
1070302,1070311
1070302,0430302
1070302,0430502
1070302,1070308
1070301,1070315
1070301,1070305
1070301,1070301
1070301,1070311
1070301,1070416
1070301,1070310
1070219,1070622
1070219,1070619
1070219,1070623
1070219,1070219
1070219,1070218
1070219,1070213
1070219,1070208
1070218,1070620
1070218,1070623
1070218,1070219
1070218,1070218
1070218,1070815
1070218,1070813
1070217,1070708
1070217,1070217
1070217,1070216
1070217,1070215
1070217,1070214
1070216,1070708
1070216,0590329
1070216,1070217
1070216,1070216
1070215,1070708
1070215,1070709
1070215,1070217
1070215,1070215
1070215,1070214
1070214,1070708
1070214,1070709
1070214,1070217
1070214,1070215
1070214,1070214
1070214,1070210
1070214,1070209
1070213,1070619
1070213,1070219
1070213,1070213
1070213,1070210
1070213,1070208
1070213,1070207
1070210,1070702
1070210,1070709
1070210,1070619
1070210,1070214
1070210,1070213
1070210,1070210
1070210,1070209
1070210,1070207
1070209,1070214
1070209,1070210
1070209,1070209
1070209,1070208
1070209,1070207
1070208,1070219
1070208,1070213
1070208,1070209
1070208,1070208
1070208,1070207
1070207,1070213
1070207,1070210
1070207,1070209
1070207,1070208
1070207,1070207
1070122,1070122
1070122,1070121
1070122,1070112
1070122,1070120
1070121,1070107
1070121,1070114
1070121,1070122
1070121,1070121
1070121,1070112
1070121,1070120
1070120,1070107
1070120,0590904
1070120,0590915
1070120,0590923
1070120,1070108
1070120,1070122
1070120,1070313
1070120,1070121
1070120,1070112
1070120,1070120
1070120,1530402
1070119,1070108
1070119,1070119
1070119,1070313
1070119,1070112
1070118,1070618
1070118,1070117
1070118,1070316
1070118,1070312
1070118,1070314
1070118,1070118
1070118,1070616
1070117,1070618
1070117,1070117
1070117,1070624
1070117,1070114
1070117,1070313
1070117,1070314
1070117,1070118
1070114,1070107
1070114,1070117
1070114,0590904
1070114,1070624
1070114,1070114
1070114,0590931
1070114,1070617
1070114,0590332
1070114,1070313
1070114,1070121
1070114,1070112
1070112,1070107
1070112,1070114
1070112,1070108
1070112,1070119
1070112,1070122
1070112,1070313
1070112,1070121
1070112,1070112
1070112,1070120
1070108,1070108
1070108,1070119
1070108,1070313
1070108,1070112
1070108,1070120
1070107,1070107
1070107,0590904
1070107,1070114
1070107,0590915
1070107,1070121
1070107,1070112
1070107,1070120
0850705,0850705
0850705,0850703
0850705,0850701
0850705,0850702
0850210,0850210
0850210,0850203
0850210,0850701
0850210,0850704
0850210,0850101
0850210,0850105
0850209,1090701
0850209,1090602
0850209,0850209
0850209,0850203
0850209,0850702
0850209,0850201
0850208,0850208
0850208,0850206
0850208,0850305
0850208,0850506
0850208,0850106
0850208,0850104
0850208,0850101
0850202,0330502
0850202,0330401
0850202,0850206
0850202,0330402
0850202,0850202
0850202,0850203
0850202,0850201
0850203,0850206
0850203,0850210
0850203,0850209
0850203,0850202
0850203,0850203
0850203,0850701
0850203,0850101
0850203,0850702
0850203,0850201
0850203,0850105
0850206,0330401
0850206,1010501
0850206,0850208
0850206,0850206
0850206,0850506
0850206,0850202
0850206,0850203
0850206,0850101
0850206,0850105
0850703,1090701
0850703,0750401
0850703,0750402
0850703,0850705
0850703,0850703
0850703,0850701
0850703,0850702
0850701,0750402
0850701,0870103
0850701,0850705
0850701,0850210
0850701,0850203
0850701,0850703
0850701,0850701
0850701,0850704
0850701,0850702
0850701,0870310
0850701,0870308
0850704,0870109
0850704,0870223
0850704,0870103
0850704,0850210
0850704,0850701
0850704,0850704
0850704,0850104
0850704,0850101
0850704,0850304
0850106,0850208
0850106,0850305
0850106,0850106
0850106,0850104
0850104,0850208
0850104,0850305
0850104,0850107
0850104,0850704
0850104,0850106
0850104,0850104
0850104,0850101
0850104,0850304
0850101,0850208
0850101,0850206
0850101,0850210
0850101,0850203
0850101,0850704
0850101,0850104
0850101,0850101
0850101,0850105
0850107,0850305
0850107,0850107
0850107,0850104
0850107,0850304
0850303,0850305
0850303,0850506
0850303,0850303
0850303,0850301
0850303,0850502
0850303,0850304
0850301,0870222
0850301,0870209
0850301,0850303
0850301,0850301
0850301,0850502
0850301,0850604
0850301,0850601
0850301,0850603
0850301,0850602
0850301,0850304
0850305,0850208
0850305,0850305
0850305,0850506
0850305,0850303
0850305,0850107
0850305,0850106
0850305,0850104
0850305,0850304
0850504,1010501
0850504,1010401
0850504,0850504
0850504,0850506
0850504,0850502
0850504,0850505
0850502,0850504
0850502,0850506
0850502,0850303
0850502,0850301
0850502,0850502
0850502,0850503
0850502,0850507
0850502,0850604
0850502,0850505
0850503,0850502
0850503,0850503
0850503,0850507
0850503,0850401
0850503,0850405
0850503,0850505
0850503,0850602
0850507,0850502
0850507,0850503
0850507,0850507
0850507,0850604
0850507,0850602
0850604,0850301
0850604,0850502
0850604,0850507
0850604,0850604
0850604,0850602
0850601,0870209
0850601,0850301
0850601,0850601
0850601,0850603
0850603,0870209
0850603,0850301
0850603,0850601
0850603,0850603
0850603,0850403
0850603,0850406
0850603,0850602
0850401,0850503
0850401,0850401
0850401,0850405
0850401,0850403
0850401,0850505
0850401,0850404
0850405,0850503
0850405,0850401
0850405,0850405
0850405,0850403
0850405,0850505
0850405,0850602
0850403,0870209
0850403,0870502
0850403,0870503
0850403,0850603
0850403,0850401
0850403,0850405
0850403,0850403
0850403,0850406
0850403,0850602
0850403,0850404
0850406,0870209
0850406,0870502
0850406,0850603
0850406,0850403
0850406,0850406
0850505,1010401
0850505,0850504
0850505,1270102
0850505,0850502
0850505,0850503
0850505,0850401
0850505,0850405
0850505,0850505
0850505,0850404
0850702,1090701
0850702,1090602
0850702,0850705
0850702,0850209
0850702,0850203
0850702,0850703
0850702,0850701
0850702,0850702
0850602,0850301
0850602,0850503
0850602,0850507
0850602,0850604
0850602,0850603
0850602,0850405
0850602,0850403
0850602,0850602
0850506,1010501
0850506,0850208
0850506,0850206
0850506,0850305
0850506,0850504
0850506,0850506
0850506,0850303
0850506,0850502
0850404,0870503
0850404,1270202
0850404,1270102
0850404,1270103
0850404,0850401
0850404,0850403
0850404,0850505
0850404,0850404
0850304,0870222
0850304,0850305
0850304,0850303
0850304,0850301
0850304,0870223
0850304,0850107
0850304,0850704
0850304,0850104
0850304,0850304
0850201,1090602
0850201,1770101
0850201,0330601
0850201,0330602
0850201,0330202
0850201,0330402
0850201,1090601
0850201,0850209
0850201,0850202
0850201,0850203
0850201,0850201
0850105,0850206
0850105,0850210
0850105,0850203
0850105,0850101
0850105,0850105
0590520,5100210
0590520,0590501
0590520,0590520
0590520,0590506
0590520,0590505
0590520,0130028
0590520,5100208
0590520,0590509
0590623,0590628
0590623,0590618
0590623,0590806
0590623,0590623
0590623,0590626
0590623,0590622
0590623,0590625
0590623,0590409
0590623,0590417
0590623,0590840
0590628,0590617
0590628,0590629
0590628,0590628
0590628,0590618
0590628,0590623
0590628,0590622
0590627,0590428
0590627,0590615
0590627,0590613
0590627,0590627
0590627,0590619
0590627,0590424
0590626,0590806
0590626,0590623
0590626,0590626
0590626,0590807
0590626,0590812
0590626,0590840
0590629,1530502
0590629,1530504
0590629,0590617
0590629,0590629
0590629,0590628
0590629,0590618
0590629,0590839
0590629,0590845
0590509,5100210
0590509,0590520
0590509,5100208
0590509,0590509
0590919,0590933
0590919,0590919
0590919,0590854
0590919,0590849
0590919,0590803
0590919,0590925
0590919,0590918
0590919,0590901
0590134,0590841
0590134,0590121
0590134,6000001
0590134,0590120
0590134,0590134
0590134,0590117
0590134,6000004
0590134,0590123
0590734,0590709
0590734,0590734
0590734,0590729
0590734,0590714
0590333,0590333
0590333,0590316
0590333,0590301
0590333,0590302
0590333,0590305
0590316,0590333
0590316,0590316
0590316,0590314
0590316,0590301
0590316,0590318
0590316,0590305
0590109,0590118
0590109,0590113
0590109,0590109
0590109,0590117
0590109,0590116
0590109,0590123
0590926,0590924
0590926,0590932
0590926,0590926
0590926,0590851
0590926,0590848
0590926,0590843
0590926,0590918
0590926,0590901
0590926,0590928
0590610,0590610
0590610,0590606
0590610,0590614
0590610,0590611
0590610,0590429
0590610,0590608
0590606,0590610
0590606,0590606
0590606,0590611
0590606,0590605
0590606,0590609
0590606,0590608
0590606,0590612
0590921,0590921
0590921,0590910
0590921,0590904
0590921,0590917
0590921,0590915
0590921,0590903
0590717,0590721
0590717,0590710
0590717,0590518
0590717,0590519
0590717,0590508
0590717,0590718
0590717,0590717
0590717,0590525
0590717,0590522
0590709,0590709
0590709,0590734
0590709,0590701
0590709,0590729
0590709,0590714
0590709,0590707
0590709,6000005
0590703,0590517
0590703,0590703
0590703,6100002
0590703,6100001
0590703,0590705
0590703,0590511
0590703,0590515
0590607,0590607
0590607,0590621
0590607,0590601
0590607,0590602
0590607,0590405
0590607,0590408
0590607,0590402
0590621,5100105
0590621,0590607
0590621,0590621
0590621,0590601
0590621,0590602
0590621,0590402
0590601,0590607
0590601,0590621
0590601,0590601
0590601,0590602
0590601,0590405
0590601,0590609
0590601,0590604
0590602,5100105
0590602,5100103
0590602,0590607
0590602,0590621
0590602,0590601
0590602,0590602
0590602,0590609
0590614,0590610
0590614,0590614
0590614,0590611
0590614,0590605
0590614,0590413
0590614,0590429
0590614,0590615
0590614,0590613
0590611,0590610
0590611,0590606
0590611,0590614
0590611,0590611
0590611,0590605
0590611,0590612
0590605,0590606
0590605,0590614
0590605,0590611
0590605,0590605
0590605,0590612
0590605,0590613
0590616,1530701
0590616,0590617
0590616,0590616
0590616,0590613
0590616,0590619
0590616,0590622
0590616,0590625
0590613,0590614
0590613,0590605
0590613,0590615
0590613,0590616
0590613,0590613
0590613,0590627
0590613,0590619
0590931,0590904
0590931,1070114
0590931,0590927
0590931,0590931
0590931,0590905
0590931,0590909
0590931,0590332
0590931,0590902
0590931,0590203
0590920,0590930
0590920,0590920
0590920,0590908
0590920,0590914
0590920,0590902
0590920,0590911
0590920,0590847
0590920,0590846
0590930,0590927
0590930,0590905
0590930,0590930
0590930,0590920
0590930,0590908
0590930,0590902
0590927,0590927
0590927,0590931
0590927,0590905
0590927,0590930
0590927,0590902
0590905,0590927
0590905,0590931
0590905,0590905
0590905,0590909
0590905,0590930
0590905,0590908
0590909,0590931
0590909,0590905
0590909,0590909
0590909,0590908
0590909,0590203
0590908,0590905
0590908,0590909
0590908,0590930
0590908,0590920
0590908,0590908
0590908,0590914
0590908,0590229
0590908,0590203
0590916,0590929
0590916,0590914
0590916,0590916
0590916,0590732
0590916,0590911
0590916,0590730
0590914,0590929
0590914,0590920
0590914,0590908
0590914,0590914
0590914,0590916
0590914,0590229
0590914,0590911
0590914,0590221
0590929,0590727
0590929,0590929
0590929,0590202
0590929,0590914
0590929,0590916
0590929,0590732
0590929,0590223
0590929,0590221
0590924,0590910
0590924,0590924
0590924,0590932
0590924,0590926
0590924,0590925
0590924,0590901
0590924,0590915
0590924,0590923
0590910,0590921
0590910,0590910
0590910,0590924
0590910,0590917
0590910,0590932
0590910,0590915
0590932,0590910
0590932,0590924
0590932,0590917
0590932,0590932
0590932,0590926
0590932,0590901
0590932,0590928
0590917,0590921
0590917,0590910
0590917,0590917
0590917,0590932
0590917,0590913
0590917,0590903
0590917,0590928
0590933,0590933
0590933,0590919
0590933,0590854
0590933,0590803
0590204,0590729
0590204,0590204
0590204,0590727
0590204,0590218
0590204,0590202
0590202,0590204
0590202,0590727
0590202,0590218
0590202,0590214
0590202,0590929
0590202,0590202
0590202,0590226
0590202,0590227
0590202,0590223
0590202,0590221
0590117,0590109
0590117,0590134
0590117,0590117
0590117,6000004
0590117,0590711
0590117,6000003
0590117,0590528
0590117,0590116
0590117,0590123
0590113,0590108
0590113,0590118
0590113,0590113
0590113,0590109
0590113,0590116
0590113,0590104
0590113,0590125
0590731,0590708
0590731,0590733
0590731,0590704
0590731,0590726
0590731,0590731
0590731,0590314
0590731,0590331
0590731,0590309
0590731,0590219
0590118,0590126
0590118,0590118
0590118,0590113
0590118,0590109
0590118,0590123
0590118,0590119
0590118,0590125
0590118,0590127
0590118,0590105
0590118,0590801
0590133,0590133
0590133,0590108
0590133,0590115
0590133,0590110
0590133,0590125
0590133,0590801
0590133,0590128
0590133,0590415
0590803,0590933
0590803,1530212
0590803,0590919
0590803,0590854
0590803,0590849
0590803,1530211
0590803,0590851
0590803,0590804
0590803,0590803
0590803,0590805
0590803,0590815
0590803,0590925
0590803,0590918
0590803,1530509
0590803,1530510
0590803,0590845
0590811,0590807
0590811,0590811
0590811,0590824
0590811,0590801
0590811,0590833
0590811,0590812
0590811,0590825
0590807,0590806
0590807,0590626
0590807,0590807
0590807,0590811
0590807,0590824
0590807,0590812
0590806,0590618
0590806,0590806
0590806,0590623
0590806,0590626
0590806,0590807
0590806,0590824
0590806,0590838
0590806,0590812
0590839,0590629
0590839,0590618
0590839,0590839
0590839,0590850
0590839,0590845
0590850,0590815
0590850,0590618
0590850,0590839
0590850,0590850
0590850,0590838
0590850,0590130
0590850,0590842
0590850,0590825
0590850,0590845
0590844,0590802
0590844,0590848
0590844,0590844
0590844,0590132
0590844,0590911
0590844,0590730
0590844,0590846
0590422,0590404
0590422,0590410
0590422,0590422
0590422,0590409
0590422,0590419
0590422,0590401
0590404,0590420
0590404,0590404
0590404,0590410
0590404,0590422
0590404,0590419
0590404,0590401
0590404,0590421
0590406,0590619
0590406,0590406
0590406,0590420
0590406,0590410
0590406,0590424
0590815,0590803
0590815,0590805
0590815,0590815
0590815,0590850
0590815,0590105
0590815,0590130
0590815,0590842
0590815,0590845
0590805,0590804
0590805,0590803
0590805,0590805
0590805,0590841
0590805,0590815
0590805,0590120
0590805,0590105
0590841,0590804
0590841,0590131
0590841,0590805
0590841,0590841
0590841,0590121
0590841,0590120
0590841,0590134
0590841,0590105
0590804,0590851
0590804,0590804
0590804,0590131
0590804,0590803
0590804,0590805
0590804,0590841
0590804,0590121
0590851,0590926
0590851,0590851
0590851,0590848
0590851,0590804
0590851,0590131
0590851,0590803
0590851,0590918
0590848,0590926
0590848,0590802
0590848,0590851
0590848,0590848
0590848,0590844
0590848,0590131
0590848,0590132
0590848,0590843
0590848,0590928
0590802,0590802
0590802,0590848
0590802,0590844
0590802,0590843
0590802,0590846
0590511,0590517
0590511,0590703
0590511,0590502
0590511,0590506
0590511,0590512
0590511,0590511
0590511,0590515
0590527,0590110
0590527,0590527
0590527,0590516
0590527,0590523
0590527,0590521
0590527,0590526
0590527,0590418
0590527,0590409
0590516,0590527
0590516,5100303
0590516,0590516
0590516,0590523
0590516,5100306
0590516,0590507
0590516,0590526
0590501,0590510
0590501,0590503
0590501,0590501
0590501,0590520
0590501,0590506
0590505,0590517
0590505,0130039
0590505,0590520
0590505,0130043
0590505,0590506
0590505,0590505
0590505,0130013
0590505,0130028
0590506,0590517
0590506,0590510
0590506,0590503
0590506,0590501
0590506,0590520
0590506,0590502
0590506,0590506
0590506,0590505
0590506,0590511
0590502,0590503
0590502,0590513
0590502,0590502
0590502,0590506
0590502,0590512
0590502,0590511
0590512,0590503
0590512,0590513
0590512,0590508
0590512,0590502
0590512,0590512
0590512,0590511
0590512,0590515
0590508,0590518
0590508,0590513
0590508,0590519
0590508,0590508
0590508,0590717
0590508,0590512
0590508,0590525
0590508,0590515
0590525,0590710
0590525,0590705
0590525,0590508
0590525,0590717
0590525,0590525
0590525,0590515
0590413,0590614
0590413,0590413
0590413,0590428
0590413,0590429
0590413,0590615
0590413,0590424
0590428,0590413
0590428,0590428
0590428,0590615
0590428,0590627
0590428,0590424
0590429,0590610
0590429,0590614
0590429,0590413
0590429,0590429
0590429,0590405
0590429,0590604
0590429,0590608
0590429,0590424
0590405,0590607
0590405,0590601
0590405,0590429
0590405,0590405
0590405,0590411
0590405,0590408
0590405,0590604
0590405,0590424
0590411,0590405
0590411,0590411
0590411,0590423
0590411,0590408
0590411,0590410
0590411,0590424
0590423,5100207
0590423,0590411
0590423,0590423
0590423,0590408
0590423,0590402
0590423,0590410
0590423,0590401
0590420,0590619
0590420,0590406
0590420,0590420
0590420,0590404
0590420,0590410
0590420,0590427
0590420,0590421
0590410,0590411
0590410,0590423
0590410,0590406
0590410,0590420
0590410,0590404
0590410,0590410
0590410,0590422
0590410,0590424
0590410,0590401
0590617,1530701
0590617,1530707
0590617,1530502
0590617,0590617
0590617,0590616
0590617,0590629
0590617,0590628
0590617,0590622
0590618,0590629
0590618,0590628
0590618,0590618
0590618,0590839
0590618,0590806
0590618,0590623
0590618,0590850
0590618,0590838
0590849,0590919
0590849,0590854
0590849,0590849
0590849,0590803
0590849,0590918
0590854,0590933
0590854,0590919
0590854,0590854
0590854,0590849
0590854,0590803
0590237,0590332
0590237,0590237
0590237,0590220
0590237,0590324
0590237,0590235
0590408,0590607
0590408,0590405
0590408,0590411
0590408,0590423
0590408,0590408
0590408,0590402
0590718,0590721
0590718,0590714
0590718,0590711
0590718,0590707
0590718,0590718
0590718,0590717
0590718,0590522
0590718,0590528
0590108,0590133
0590108,0590108
0590108,0590115
0590108,0590113
0590108,0590104
0590108,0590125
0590619,0590616
0590619,0590613
0590619,0590627
0590619,0590619
0590619,0590406
0590619,0590420
0590619,0590427
0590619,0590424
0590619,0590625
0590619,0590409
0590214,0590218
0590214,0590213
0590214,0590704
0590214,0590214
0590214,0590202
0590214,0590226
0590214,0590219
0590213,0590216
0590213,0590729
0590213,0590218
0590213,0590213
0590213,0590733
0590213,0590704
0590213,0590214
0590213,0590720
0590311,0130035
0590311,0590301
0590311,0590303
0590311,0590311
0590311,0590304
0590328,0590309
0590328,0590240
0590328,0590304
0590328,0590328
0590328,0590306
0590328,0590322
0590328,0590234
0590222,0590222
0590222,0590208
0590222,0590209
0590222,0590234
0590513,0590523
0590513,0590507
0590513,0590510
0590513,0590518
0590513,0590503
0590513,0590513
0590513,0590508
0590513,0590502
0590513,0590512
0590216,0590216
0590216,0590719
0590216,0590729
0590216,0590213
0590216,0590714
0590216,0590720
0590708,0590713
0590708,0590712
0590708,0590719
0590708,6100001
0590708,6100003
0590708,0590708
0590708,0590733
0590708,0590726
0590708,0590731
0590708,0590315
0590708,0590317
0590322,0590240
0590322,0590328
0590322,0590306
0590322,0590322
0590322,0590234
0590322,0590329
0590240,0590226
0590240,0590227
0590240,0590309
0590240,0590240
0590240,0590328
0590240,0590322
0590240,0590323
0590240,0590209
0590240,0590234
0590301,0130035
0590301,0590333
0590301,0590316
0590301,0590314
0590301,0590301
0590301,0590303
0590301,0590311
0590301,0590302
0590301,0590318
0590503,0590510
0590503,0590503
0590503,0590513
0590503,0590501
0590503,0590502
0590503,0590506
0590503,0590512
0590518,0590523
0590518,0590518
0590518,0590513
0590518,0590519
0590518,0590508
0590518,0590717
0590518,0590106
0590518,0590504
0590518,0590521
0590127,0590126
0590127,0590118
0590127,0590127
0590127,0590105
0590127,0590801
0590127,0590833
0590127,0590130
0590127,0590842
0590904,1070107
0590904,0590921
0590904,0590904
0590904,1070114
0590904,0590931
0590904,0590902
0590904,0590915
0590904,0590913
0590904,0590903
0590904,1070120
0590332,1070114
0590332,0590931
0590332,1070617
0590332,0590332
0590332,0590237
0590332,0590324
0590332,0590235
0590332,0590203
0590332,0590325
0590427,0590619
0590427,0590420
0590427,0590427
0590427,0590409
0590427,0590419
0590427,0590421
0590218,0590729
0590218,0590204
0590218,0590218
0590218,0590213
0590218,0590214
0590218,0590202
0590218,0590226
0590729,0590709
0590729,0590734
0590729,0590701
0590729,0590216
0590729,0590729
0590729,0590204
0590729,0590727
0590729,0590218
0590729,0590213
0590729,0590714
0590121,0590804
0590121,0590131
0590121,0590132
0590121,0590841
0590121,0590121
0590121,6000006
0590121,6000001
0590121,0590120
0590121,0590134
0590131,0590851
0590131,0590848
0590131,0590804
0590131,0590131
0590131,0590132
0590131,0590841
0590131,0590121
0590132,0590848
0590132,0590844
0590132,0590131
0590132,0590132
0590132,0590121
0590132,6000006
0590132,0590730
0590843,0590926
0590843,0590802
0590843,0590848
0590843,0590843
0590843,0590847
0590843,0590913
0590843,0590846
0590843,0590928
0590303,0590314
0590303,0590301
0590303,0590331
0590303,0590303
0590303,0590311
0590303,0590304
0590314,0590726
0590314,0590731
0590314,0590316
0590314,0590314
0590314,0590301
0590314,0590331
0590314,0590303
0590314,0590318
0590314,0590310
0590314,0590315
0590304,0590331
0590304,0590303
0590304,0590311
0590304,0590309
0590304,0590304
0590304,0590328
0590304,0590306
0590331,0590731
0590331,0590314
0590331,0590331
0590331,0590303
0590331,0590309
0590331,0590304
0590309,0590731
0590309,0590331
0590309,0590309
0590309,0590240
0590309,0590304
0590309,0590328
0590309,0590219
0590309,0590323
0590306,0590304
0590306,0590328
0590306,0590306
0590306,0590322
0590220,0590237
0590220,0590220
0590220,0590224
0590220,0590208
0590220,0590324
0590220,0590238
0590220,0590235
0590220,0590225
0590220,0590229
0590220,0590203
0590220,0590223
0590220,0590221
